1Stockflaeche,2Stockflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Aussenmaterialqualitaet,Aussenmaterialzustand,Baujahr,Bedingung1_EbNA,Bedingung1_EbNU,Bedingung1_EbOA,Bedingung1_EbOU,Bedingung1_Haup,Bedingung1_Norm,Bedingung1_PosA,Bedingung1_PosN,Bedingung1_Zubr,Bedingung2_EbNA,Bedingung2_Haup,Bedingung2_Norm,Bedingung2_PosA,Bedingung2_PosN,Bedingung2_Zubr,Dachmeterial_HolzSchd,Dachmeterial_HolzScht,Dachmeterial_KiesTeer,Dachmeterial_Metall,Dachmeterial_TonFli,Dachmeterial_VerbSch,Dachtyp_Flach,Dachtyp_Giebel,Dachtyp_GiebelS,Dachtyp_Mansarde,Dachtyp_Pult,Dachtyp_Walm,EinfahrtGepflastert_J,EinfahrtGepflastert_N,EinfahrtGepflastert_P,Elektrik_Mix,Elektrik_SLSRo,Elektrik_SichAr,Elektrik_SichDu,Elektrik_SichSc,Fundament_BetonGeg,Fundament_BetonSte,Fundament_Holz,Fundament_Platten,Fundament_Stein,Fundament_ZiegFli,Funktionalitaet,Garagenautos,Garagenflaeche,Garageninnenausbau,Garagenqualitaet,Garagentyp_2Typen,Garagentyp_Abgetr,Garagentyp_CarPort,Garagentyp_Eingeb,Garagentyp_None,Garagentyp_Tiefgar,Garagentyp_Verbund,Garagenzustand,Gebauedetyp_1Fam,Gebauedetyp_2famU,Gebauedetyp_DoppH,Gebauedetyp_StHAb,Gebauedetyp_StHau,Gelaendekontur_Ebn,Gelaendekontur_Erh,Gelaendekontur_Hng,Gelaendekontur_Snk,Gelaendeneigung,GeringequalitaetFlaeche,GeschlosseneVerandaflaeche,Grundstueckanordnung_2St,Grundstueckanordnung_3St,Grundstueckanordnung_Eck,Grundstueckanordnung_Inn,Grundstueckanordnung_SG,Grundstuecksform,Grundstuecksgroesse,Hausqualitaet,Hauszustand,Heizung_GasWD,Heizung_GasWO,Heizung_GravOf,Heizung_NGasWD,Heizung_WandOf,Heizungsqualitaet,Holzdeckflaeche,Kamine,Kaminqualitaet,KellerHalbbadezimmer,KellerVollbadezimmer,Kellerbelichtung,Kellerbereich1,Kellerbereich2,Kellerbereichgroesse1,Kellerbereichgroesse2,KellerbereichgroesseGes,KellerbereichgroesseNAu,Kellerhoehe,Kellerzustand,Klimalanlage,Kuechen,KuechenQualitaet,Mauerwerkflaeche,Mauerwerktyp_Kein,Mauerwerktyp_Stein,Mauerwerktyp_ZiegAlg,Mauerwerktyp_ZiegGla,Nachbarschaft_Altstad,Nachbarschaft_Berkers,Nachbarschaft_Bockenh,Nachbarschaft_Bornhei,Nachbarschaft_Dornbus,Nachbarschaft_Eckenhe,Nachbarschaft_Eisenba,Nachbarschaft_Flughaf,Nachbarschaft_Gallus,Nachbarschaft_Ginnhei,Nachbarschaft_Hausen,Nachbarschaft_Hochsch,Nachbarschaft_Höchst,Nachbarschaft_Kalbach,Nachbarschaft_Nied,Nachbarschaft_Nordend,Nachbarschaft_Oberrad,Nachbarschaft_Riederw,Nachbarschaft_Sachsen,Nachbarschaft_Schwanh,Nachbarschaft_Sindlin,Nachbarschaft_Sossenh,Nachbarschaft_Westend,Nachbarschaft_Wiesend,Nachbarschaft_Zeilshe,OberirdischeHalbbadezimmer,OberirdischeRaueme,OberirdischeVollbadezimmer,OberirdischeWohnflaeche,OffeneVerandaflaeche,Poolflaeche,Poolqualitaet,Schlafzimmer,SondermerkmalWert,Sondermerkmal_2Gar,Sondermerkmal_And,Sondermerkmal_None,Sondermerkmal_Schu,Sondermerkmal_Tenn,Strassenlaenge,Strassentyp_Pfla,Strassentyp_Scho,Umbaujahr,Verkaufsbedingung_Abnormal,Verkaufsbedingung_AngrLand,Verkaufsbedingung_Familie,Verkaufsbedingung_Normal,Verkaufsbedingung_Unfertig,Verkaufsbedingung_Zuweis,Verkaufsjahr,Verkaufsmonat,Verkaufspreis,Verkaufstyp_And,Verkaufstyp_GarB,Verkaufstyp_GarK,Verkaufstyp_GeBU,Verkaufstyp_Neu,Verkaufstyp_Ver,Verkaufstyp_VerA,Verkaufstyp_VerAZ,Verkaufstyp_VerZ,Verkleidung1_AsbeSch,Verkleidung1_AsphSch,Verkleidung1_BetonSt,Verkleidung1_Hartfas,Verkleidung1_Holz,Verkleidung1_HolzSch,Verkleidung1_Metall,Verkleidung1_Sperrho,Verkleidung1_Stein,Verkleidung1_Stuck,Verkleidung1_Vinyl,Verkleidung1_Zement,Verkleidung1_ZiegAlg,Verkleidung1_ZiegMau,Verkleidung2_AsbeSch,Verkleidung2_AsphSch,Verkleidung2_BetonSt,Verkleidung2_Hartfas,Verkleidung2_HlzSch,Verkleidung2_Holz,Verkleidung2_Metall,Verkleidung2_Sperrho,Verkleidung2_Stein,Verkleidung2_Stuck,Verkleidung2_StuckIm,Verkleidung2_Vinyl,Verkleidung2_ZementPl,Verkleidung2_ZiegAll,Verkleidung2_ZiegGla,Versorgung,Wohngebiet_D,Wohngebiet_G (alle),Wohngebiet_WH,Wohngebiet_WM,Wohngebiet_WN,Wohnungsklasse,Wohnungsstil_1.5U,Wohnungsstil_1.5V,Wohnungsstil_1Sto,Wohnungsstil_2.5U,Wohnungsstil_2.5V,Wohnungsstil_2Sto,Wohnungsstil_GFoy,Wohnungsstil_GSto,Zaunqualitaet_GuHol,Zaunqualitaet_GuPrv,Zaunqualitaet_MnHol,Zaunqualitaet_MnPrv,Zaunqualitaet_None,Zufahrtsweg_None,Zufahrtsweg_Pfla,Zufahrtsweg_Scho
153.36,0.0,0.0,0.0,3,2,2017,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,69.48,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,1033.02,8,5,False,True,False,False,False,4,0.0,1,4,0.0,1.0,1,6,1,109.62,0.0,153.36,43.74,5,3,True,1,3,18.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,7,2,153.36,4.5,0.0,0,3,0.0,False,False,True,False,False,29.4,True,False,2018,False,False,False,True,False,False,2020,5,260100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
154.26,0.0,0.0,0.0,3,2,2015,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,46.53,3,3,False,False,False,False,False,False,True,3,False,False,False,True,False,False,False,True,False,0,0.0,0.0,False,False,False,True,False,3,733.23,9,5,False,True,False,False,False,4,14.04,1,4,0.0,1.0,3,6,1,107.19,0.0,154.26,47.07,5,3,True,1,3,20.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,7,2,154.26,4.95,0.0,0,2,0.0,False,False,True,False,False,18.0,True,False,2015,False,False,False,True,False,False,2016,8,270300.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
127.98,0.0,0.0,0.0,2,2,1970,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,6,1.0,25.74,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,3.24,False,False,False,True,False,2,1110.78,5,5,False,True,False,False,False,2,0.0,1,3,0.0,0.0,1,1,1,0.0,0.0,88.02,88.02,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,6,1,127.98,0.0,0.0,0,3,510.0,False,False,False,True,False,20.684476534296028,True,False,1988,False,False,False,True,False,False,2017,8,118915.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
70.56,74.43,0.0,0.0,3,2,2015,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,51.48,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,756.0,7,5,False,True,False,False,False,4,12.96,0,0,0.0,0.0,3,1,1,0.0,0.0,70.56,70.56,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,2,144.99,3.24,0.0,0,3,0.0,False,False,True,False,False,21.0,True,False,2015,False,False,False,True,False,False,2016,3,166430.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
93.42,0.0,0.0,0.0,3,4,1994,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,23.76,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,1,0.0,0.0,False,False,False,True,False,3,348.21,5,6,False,True,False,False,False,3,0.0,0,0,0.0,0.0,1,2,6,25.47,67.95,93.42,0.0,3,3,True,1,2,13.41,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,93.42,9.45,0.0,0,2,0.0,False,False,True,False,False,11.7,True,False,1994,False,False,False,True,False,False,2017,7,110500.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
97.2,91.53,0.0,0.0,3,2,2003,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,61.02,1,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,False,True,1,1010.52,7,5,False,True,False,False,False,4,17.64,1,3,1.0,0.0,1,4,6,4.5,47.79,97.2,44.91,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,9,2,188.73,16.83,0.0,0,3,0.0,False,False,True,False,False,17.7,True,False,2003,False,False,False,True,False,False,2018,12,193800.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
98.46,0.0,0.0,25.83,2,2,1963,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,44.55,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,940.68,6,5,False,True,False,False,False,4,0.0,2,4,0.0,0.0,2,3,1,45.0,0.0,98.46,53.46,3,3,True,1,2,19.44,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,98.46,0.0,0.0,0,3,0.0,False,False,True,False,False,25.5,True,False,1963,False,False,False,True,False,False,2018,6,131750.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
82.26,0.0,0.0,0.0,2,2,2012,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,7,0.0,0.0,0,0,False,False,False,False,True,False,False,0,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,724.5,6,5,False,True,False,False,False,4,2.88,0,0,0.0,1.0,3,6,5,42.75,26.73,82.26,12.78,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,82.26,0.0,0.0,0,2,0.0,False,False,True,False,False,22.5,True,False,2012,False,False,False,True,False,False,2016,4,99662.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
97.92,0.0,0.0,0.0,2,3,1973,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,7,2.0,46.8,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,747.72,4,6,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,4,2,11.88,75.69,97.92,10.35,3,3,True,1,2,1.8,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,97.92,0.0,0.0,0,2,0.0,False,False,True,False,False,20.1,True,False,1973,False,False,False,True,False,False,2017,6,93500.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
91.89,52.2,0.0,0.0,2,3,1968,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,5,1.0,27.0,2,3,False,False,False,True,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,1244.25,5,6,False,True,False,False,False,2,25.2,0,0,1.0,0.0,1,1,1,0.0,0.0,47.97,47.97,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,6,1,144.09,3.06,0.0,0,3,0.0,False,False,True,False,False,25.5,True,False,1997,False,False,False,True,False,False,2018,12,119000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,False,True,80,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
81.63,0.0,0.0,0.0,2,2,1987,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,1.0,27.72,2,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,False,True,2,1467.0,5,4,False,True,False,False,False,2,0.0,0,0,0.0,1.0,3,3,4,5.4,37.53,78.84,35.91,4,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,1,81.63,0.0,0.0,0,3,0.0,False,False,True,False,False,11.7,True,False,1987,False,False,False,True,False,False,2017,1,110500.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
116.91,0.0,0.0,0.0,2,2,1989,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,43.74,2,3,False,False,False,True,False,False,False,3,True,False,False,False,False,False,True,False,False,0,0.0,19.98,False,False,False,False,True,2,1093.5,6,6,False,True,False,False,False,2,7.56,1,1,0.0,1.0,3,6,1,90.09,0.0,90.09,0.0,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,116.91,0.0,0.0,0,2,0.0,False,False,True,False,False,20.684476534296028,True,False,1989,False,False,False,True,False,False,2017,1,155975.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,85,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
155.52,0.0,0.0,0.0,2,2,1972,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,0.0,0.0,0,0,False,False,False,False,True,False,False,0,False,False,True,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,1193.4,5,6,False,True,False,False,False,2,0.0,0,0,0.0,2.0,1,4,1,135.0,0.0,155.52,20.52,3,3,True,2,2,12.96,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,10,2,155.52,0.0,0.0,0,6,0.0,False,False,True,False,False,29.4,True,False,2011,True,False,False,False,False,False,2020,1,72165.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,90,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
109.44,84.69,0.0,0.0,2,2,1976,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,43.83,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,True,False,False,3,1278.0,7,6,False,True,False,False,False,4,9.45,2,4,0.0,0.0,1,3,1,40.05,0.0,83.16,43.11,3,3,True,1,3,27.81,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,8,2,194.13,5.94,0.0,0,4,0.0,False,False,True,False,False,26.4,True,False,1976,False,False,False,True,False,False,2016,5,192100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
141.12,0.0,0.0,0.0,2,2,1977,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,7,2.0,39.6,1,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,864.0,5,5,False,True,False,False,False,2,14.4,0,0,0.0,0.0,1,1,1,0.0,0.0,141.12,141.12,3,3,True,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,7,1,141.12,3.6,0.0,0,3,0.0,False,False,True,False,False,24.0,True,False,1977,False,False,False,True,False,False,2019,3,121550.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,20,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
93.6,91.08,0.0,0.0,3,2,2010,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,3.0,57.78,3,3,False,False,False,True,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,911.25,8,5,False,True,False,False,False,4,18.9,1,3,0.0,0.0,1,5,4,40.05,22.5,99.63,37.08,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7,2,184.68,8.19,0.0,0,3,0.0,False,False,True,False,False,22.5,True,False,2011,False,False,False,True,False,False,2019,5,213350.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
70.92,63.18,0.0,0.0,3,2,2014,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,34.92,3,3,False,False,False,False,False,False,True,3,True,False,False,False,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,2,1384.56,7,5,False,True,False,False,False,4,9.0,1,4,0.0,1.0,3,6,1,65.16,0.0,70.92,5.76,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,8,2,134.1,6.75,0.0,0,3,0.0,False,False,True,False,False,18.0,True,False,2015,False,False,False,True,False,False,2018,2,156400.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,60,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
97.92,39.69,0.0,0.0,2,2,1955,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,4,1.0,21.6,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,16.65,False,False,False,True,False,3,756.45,4,3,False,False,False,False,True,2,8.28,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,False,1,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,9,2,137.61,0.0,0.0,0,4,0.0,False,False,True,False,False,15.0,True,False,1960,False,False,False,True,False,False,2019,4,83300.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3,False,False,False,False,True,50,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
103.05,0.0,0.0,0.0,3,2,2015,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,35.73,3,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,286.38,7,5,False,True,False,False,False,4,9.0,1,4,0.0,0.0,1,6,1,1.44,0.0,103.05,101.61,4,3,True,1,3,0.99,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,5,2,103.05,1.44,0.0,0,2,0.0,False,False,True,False,False,12.9,True,False,2016,False,False,False,True,False,False,2019,9,136170.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
157.68,0.0,0.0,0.0,4,2,2015,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,51.84,2,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,0.0,False,False,False,True,False,3,689.22,9,5,False,True,False,False,False,4,17.64,1,4,0.0,1.0,1,6,1,41.04,0.0,157.68,116.64,5,3,True,1,4,37.08,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,6,2,157.68,7.38,0.0,0,2,0.0,False,False,True,False,False,18.3,True,False,2015,False,False,False,True,False,False,2020,2,271915.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
120.42,0.0,0.0,0.0,3,2,2011,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7,2.0,52.38,3,3,False,False,False,False,False,False,True,3,False,False,False,True,False,True,False,False,False,0,0.0,15.3,False,False,False,True,False,3,442.8,8,5,False,True,False,False,False,4,0.0,0,0,0.0,1.0,2,6,1,55.44,0.0,120.42,64.98,4,3,True,1,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,6,2,120.42,0.0,0.0,0,2,0.0,False,False,True,False,False,12.3,True,False,2011,False,False,False,True,False,False,2020,4,181475.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3,False,False,False,False,True,120,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
52.29,47.7,0.0,0.0,2,2,1930,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,7,1.0,25.92,1,3,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False,False,False,0,0.0,12.96,False,False,False,True,False,3,648.0,5,7,False,True,False,False,False,2,0.0,0,0,0.0,0.0,1,1,1,0.0,0.0,47.7,47.7,3,2,False,1,1,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,1,99.99,0.0,0.0,0,3,0.0,False,False,True,False,False,18.0,True,False,2006,False,False,False,True,False,False,2017,3,85850.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,False,False,False,True,False,75,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
